Energia,Ao_vivo,Tempo,Falado,Orgânico,Instrumental,Compasso,Dançabilidade,Tom,Duração,Força,Positividade,Modo,Tipo,Music_id,Playlist_name,Album_name,Artista,Music_name
6599,0.00657,0.25,136.294,0.066,0.994,0.962,5,0.426,0,195413,0.02314461708,0.164,1,audio_features,0QNidazXSQiOgL54Vl4IjM,Sleepy,Soft Waves and Relaxing Piano,Vilhelm Brandt,Soft Waves and Relaxing Piano 3
6600,0.0227,0.103,68.355,0.0536,0.994,0.888,4,0.309,3,214485,0.01040998251,0.128,1,audio_features,2Hbkoo2yD0GYiHxqKZv3td,Sleepy,Sweetest Dreams,Eamonn Watt,Sweetest Dreams
6601,0.0146,0.101,175.936,0.0621,0.996,0.915,3,0.307,11,163777,0.02716439269,0.286,1,audio_features,2P0xfFLKKis0QdJV6CUoRN,Sleepy,Cassiopeia,S.A. Karl,Rigel
6602,0.0668,0.103,132.733,0.0452,0.978,0.953,3,0.375,0,131186,0.09651615229,0.261,0,audio_features,6cbLWx2NlOs3LvpfR44NPg,Sleepy,Camera Obscura,Jose Carcavelos,Camera Obscura
6603,0.0153,0.0844,71.861,0.0507,0.995,0.946,4,0.376,11,195965,0.05808981589,0.1,1,audio_features,3RE5SSxQuypDPC7U5wnnDB,Sleepy,La Lluvia,Relajar,La Lluvia
6604,0.00774,0.0959,194.657,0.0508,0.956,0.88,4,0.167,0,205610,0.03869011317,0.14,1,audio_features,3pwWWv9jwQxxh81W8bKWSB,Sleepy,,,
6605,0.00271,0.124,69.348,0.0477,0.994,0.927,4,0.37,0,128292,0.04476617622,0.245,1,audio_features,5QfENz96Rk140fmTccgCPa,Sleepy,,,
6606,0.0194,0.0988,112.158,0.0401,0.966,0.927,4,0.301,3,156750,0.04493657831,0.059,1,audio_features,3XUoK60Lyhtf9qyqJrppKq,Sleepy,,,
6607,0.00579,0.11,68.336,0.0539,0.995,0.95,5,0.375,3,151694,0.03869011317,0.215,1,audio_features,3qE1HsdBOfXyZmCfRfT8Jc,Sleepy,,,
6608,0.103,0.103,75.626,0.0411,0.927,0.946,4,0.119,1,158575,0.08641716206,0.109,1,audio_features,049dXA0tNzvTYVIHILMY4j,Sleepy,,,
6609,0.0292,0.0952,56.194,0.0521,0.988,0.916,4,0.41,8,118500,0.03592940291,0.131,0,audio_features,2swOksshgCYLGAypm1fh1v,Sleepy,,,
6610,0.045,0.11,74.677,0.0385,0.913,0.93,4,0.199,0,131316,0.07928663749,0.0513,1,audio_features,2aBYVl2d2RFAPbYlZ7rIUf,Sleepy,,,
6611,0.00487,0.0883,70.309,0.0584,0.996,0.957,3,0.387,2,160435,0.02032357011,0.212,1,audio_features,0If3zfg7N68SAaDgPAQa9l,Sleepy,,,
6612,0.00737,0.0788,66.173,0.0353,0.995,0.89,4,0.223,7,191000,0.02287704887,0.103,1,audio_features,6ageUeraq8yY687IBlpeEF,Sleepy,,,
6613,0.00606,0.123,75.653,0.0767,0.992,0.967,1,0.433,5,148132,0.06029065471,0.688,1,audio_features,0OVn0hQeQmvIdTcUiY5sEG,Sleepy,,,
6614,0.015,0.118,66.738,0.039,0.963,0.894,4,0.354,5,193792,0.02128629125,0.0899,1,audio_features,7uLFo7WHyKjEKi5Rm6qe2o,Sleepy,,,
6615,0.00501,0.0981,62.028,0.0724,0.996,0.967,3,0.701,10,110434,0.03436370641,0.545,1,audio_features,5nMsoz257d3AbY8O8FC4Jx,Sleepy,,,
6616,0.111,0.122,167.205,0.0323,0.987,0.949,5,0.235,4,135668,0.08221479912,0.104,1,audio_features,4xfCXK9eixyPpn9SWbvPog,Sleepy,,,
6617,0.00568,0.0924,92.101,0.0745,0.994,0.97,4,0.418,0,184390,0.03449451158,0.193,1,audio_features,0BgrLhir95Z6AmF3gzTCng,Sleepy,,,
6618,0.0654,0.132,83.134,0.0612,0.995,0.95,3,0.531,8,146000,0.09141132415,0.71,0,audio_features,2E4e5HgV9h58cJdYcZpEX0,Sleepy,,,
6619,0.00646,0.118,70.693,0.0444,0.992,0.877,4,0.154,7,185000,0.02204448716,0.0397,1,audio_features,3Q2ykZ9rFuFOvYDcAOY6w3,Sleepy,,,
6620,0.00241,0.134,67.191,0.079,0.996,0.949,4,0.391,7,152231,0.02961760931,0.388,1,audio_features,3Se2ifaSm69Np4OtyaNNKa,Sleepy,,,
6621,0.0219,0.104,167.371,0.0426,0.993,0.922,3,0.332,7,148407,0.07959760491,0.283,0,audio_features,3qKSYY6Sds4jltPME6UFMm,Sleepy,,,
6622,0.0017,0.105,71.106,0.0447,0.99,0.948,4,0.229,11,126050,0.0355467582,0.45,1,audio_features,4YhwpzwqfWEt04ki6wLUVk,Sleepy,,,
6623,0.0746,0.128,160.664,0.0466,0.994,0.946,4,0.185,10,123500,0.03520870081,0.48,1,audio_features,5WMk136o7hpTMaFh1UeLz9,Sleepy,,,
6624,0.0065,0.112,72.501,0.0377,0.973,0.946,4,0.207,4,116500,0.04358128186,0.235,1,audio_features,4dnjEaI4F2OigWbi95JIDm,Sleepy,,,
6625,0.00541,0.111,69.264,0.0382,0.981,0.902,3,0.203,0,161312,0.0234449872,0.0511,1,audio_features,1IdZJSn4MgU8nGWVQGm25D,Sleepy,,,
6626,0.0138,0.105,60.584,0.0367,0.994,0.904,4,0.224,10,206000,0.03158275418,0.0863,0,audio_features,2Ud0BKOtLvXRFXXE6ikCKn,Sleepy,,,
6627,0.142,0.109,115.612,0.046,0.991,0.929,4,0.285,10,153409,0.07672731487,0.155,0,audio_features,7jXTJntJSBwj8b4lDSgcCq,Sleepy,,,
6628,0.0114,0.108,81.41,0.0431,0.993,0.901,4,0.301,2,133879,0.05642869413,0.652,1,audio_features,3OLeQWqsXLKFbboNufjc8Z,Sleepy,,,
6629,0.00867,0.109,63.538,0.0441,0.943,0.876,4,0.326,0,131605,0.05700330022,0.171,1,audio_features,67VwaFnie5tKXclaRO2Fer,Sleepy,,,
6630,0.052,0.112,68.993,0.0385,0.99,0.912,4,0.342,8,145875,0.03709795756,0.337,1,audio_features,01A0U3qOAyfbSfTVP0B0N4,Sleepy,,,
6631,0.0058,0.124,69.709,0.0466,0.992,0.929,3,0.268,10,173697,0.026281491,0.126,1,audio_features,2pypBNUUzViaP7Dswi9zpF,Sleepy,,,
6632,0.0269,0.109,75.097,0.0412,0.979,0.933,1,0.342,2,126230,0.05617589495,0.425,1,audio_features,07tUhErHb7K8bdOcwyvbuK,Sleepy,,,
6633,0.00372,0.13,65.325,0.0518,0.995,0.96,4,0.274,10,177400,0.05477091547,0.408,1,audio_features,7KAR267nn3HHIenbFcf56m,Sleepy,,,
6634,0.0234,0.105,129.881,0.047,0.993,0.95,3,0.449,9,150317,0.06182298923,0.18,1,audio_features,7ezLbUsHDAEiGlXPii5ilJ,Sleepy,,,
6635,0.027,0.137,72.176,0.0426,0.982,0.892,3,0.291,0,163013,0.04332614013,0.177,0,audio_features,0LRcLz3D9bHLPPVegJoFZL,Sleepy,,,
6636,0.0513,0.111,146.087,0.0617,0.992,0.95,3,0.562,3,125657,0.06514783684,0.262,1,audio_features,4fr2dY1gNyl1J8nz5GUWTs,Sleepy,,,
6637,0.0032,0.114,71.635,0.0371,0.986,0.931,3,0.252,2,175125,0.02962101936,0.0386,0,audio_features,3bBGo3Le7RDVWYqA7xkwgy,Sleepy,,,
6638,0.0204,0.0852,79.986,0.0462,0.995,0.956,4,0.296,9,189750,0.04038313213,0.21,1,audio_features,0aS0WHpfdXQTEN9iiTXpfa,Sleepy,,,
6639,0.0206,0.105,111.127,0.0452,0.989,0.933,3,0.379,9,147800,0.02998817248,0.128,1,audio_features,2Uw71QkfzFGYVioojiUnFv,Sleepy,,,
6640,0.0843,0.12,86.022,0.0448,0.994,0.947,3,0.565,5,183686,0.06205117361,0.44,1,audio_features,2TOQzMaEqVVhdeheBVLOMm,Sleepy,,,
6641,0.159,0.104,120.12,0.0476,0.988,0.923,4,0.448,4,200693,0.06939049731,0.188,1,audio_features,5XAhkF2eINdZ8wGp7dGvr1,Sleepy,,,
6642,0.0161,0.13,131.906,0.0445,0.995,0.938,3,0.477,4,139887,0.05486558321,0.303,0,audio_features,5hysJcAll94bMe0hnx2cqr,Sleepy,,,
6643,0.00457,0.0984,82.969,0.0455,0.994,0.968,4,0.53,5,152000,0.0334041173,0.483,1,audio_features,7BX9pdIbf4LkCIWmFYp3tN,Sleepy,,,
6644,0.0435,0.105,109.308,0.0464,0.995,0.953,4,0.537,1,134923,0.08430435306,0.225,0,audio_features,16oJbTzbcxatoOxZdteo3w,Sleepy,,,
6645,0.0338,0.12,127.515,0.0419,0.992,0.762,3,0.329,1,160621,0.0413761426,0.101,0,audio_features,1Ob3SB471D3zmRFmd4wGXs,Sleepy,,,
6646,0.024,0.112,135.274,0.0467,0.995,0.956,4,0.456,5,120549,0.07169683756,0.22,1,audio_features,1e3JUGxqyfe94XBFnWdP11,Sleepy,,,
6647,0.0258,0.137,67.535,0.0454,0.995,0.915,3,0.321,1,143251,0.04400986131,0.255,1,audio_features,7KWhxUrK9ofPTn3ItWceR5,Sleepy,,,
6648,0.00118,0.106,72.466,0.0507,0.979,0.948,4,0.266,0,148250,0.04649433067,0.461,1,audio_features,7JDULs0oIly6dVLDZLUNkd,Sleepy,,,
6649,0.00964,0.0892,70.283,0.123,0.996,0.967,5,0.509,5,119080,0.06197977567,0.313,1,audio_features,0hdtz1o1UYIvQJmAdqGHL1,Sleepy,,,
6650,0.00956,0.0739,72.984,0.0727,0.99,0.966,4,0.469,4,100500,0.05684601168,0.173,0,audio_features,482Sb9ziNIRTpkN2egXgqK,Sleepy,,,
6651,0.00251,0.0891,72.002,0.112,0.994,0.96,4,0.522,9,109545,0.06711197197,0.732,1,audio_features,2dv7Jf570NkaWlW7NcsYTa,Sleepy,,,
6652,0.0308,0.109,69.897,0.0432,0.989,0.928,4,0.284,1,119727,0.0375923954,0.59,1,audio_features,5VceRZmSDeW6y7ipxiwOvK,Sleepy,,,
6653,0.0407,0.0856,97.563,0.0523,0.994,0.945,3,0.429,11,148988,0.06333590784,0.134,0,audio_features,1pfOyfuKafxJXajfsnU731,Sleepy,,,
6654,0.141,0.108,60.597,0.0524,0.992,0.935,4,0.396,1,162182,0.1307223962,0.0741,1,audio_features,5H6eIkNibREPHkwchhbQ7A,Sleepy,,,
6655,0.0125,0.112,89.913,0.0525,0.995,0.956,4,0.596,7,180502,0.06756939027,0.154,0,audio_features,77uOn9HM6UCzS73wNZqiyg,Sleepy,,,
6656,0.0352,0.155,77.747,0.0608,0.995,0.936,4,0.417,5,168183,0.04078495618,0.443,1,audio_features,2ZOcIBtmGkwQeL1ZQxhCEy,Sleepy,,,
6657,0.00584,0.103,137.497,0.0457,0.995,0.684,4,0.388,1,106050,0.04808393484,0.344,1,audio_features,5MIyzgrAUZ5TryLLF30hcY,Sleepy,,,
6658,0.122,0.106,75.16,0.0442,0.993,0.959,4,0.337,0,154642,0.06767838708,0.186,1,audio_features,1Z8DkdqPSCc4sScqQjz9oe,Sleepy,,,
6659,0.0217,0.0837,69.143,0.0548,0.993,0.959,4,0.517,7,145315,0.07693075595,0.259,1,audio_features,2taX1reIQRP5APwN3AYmDq,Sleepy,,,
6660,0.0102,0.103,82.781,0.0326,0.992,0.907,4,0.313,1,115971,0.06958249547,0.0965,1,audio_features,3a14Ywse8vF62KNc7zI4wW,Sleepy,,,
6661,0.0628,0.106,167.417,0.039,0.995,0.918,4,0.257,5,137740,0.07144140714,0.342,1,audio_features,6p1DiRU5INxaJPVlhRk8Xd,Sleepy,,,
6662,0.0302,0.0721,74.418,0.0369,0.995,0.855,3,0.405,7,123000,0.06742950942,0.313,1,audio_features,4tJLqa4zHZmoBrkdZu2IFY,Sleepy,,,
6663,0.0121,0.127,112.464,0.0491,0.993,0.927,4,0.322,5,160897,0.02513622181,0.118,1,audio_features,01T3AjynqSMVfiAQCAfrKJ,Sleepy,,,
6664,0.0107,0.136,116.059,0.074,0.994,0.967,4,0.429,9,111803,0.02143630857,0.142,0,audio_features,5jxBweBbPFg53Ozudm6HrC,Sleepy,,,
6665,0.00178,0.113,70.282,0.0811,0.987,0.962,4,0.417,3,132787,0.03112074607,0.546,1,audio_features,1ONolOLYjM977hgtqKzXmJ,Sleepy,,,
6666,0.0386,0.103,134.12,0.0546,0.995,0.953,3,0.54,0,121750,0.1166138141,0.473,1,audio_features,02iKyyvlc3gZ8jLY04Mva1,Sleepy,,,
6667,0.00572,0.122,64.761,0.0458,0.995,0.922,4,0.296,10,216000,0.02157247627,0.233,0,audio_features,3Wt5w2KnJ5oTFtpsbGd2YJ,Sleepy,,,
6668,0.01,0.115,69.47,0.0484,0.996,0.962,3,0.493,10,108770,0.04683278665,0.349,1,audio_features,7x8ILiGyZAFW3F0rPUPYxm,Sleepy,,,
6669,0.0147,0.14,91.54,0.0358,0.979,0.896,4,0.254,6,186750,0.04299322267,0.161,1,audio_features,6JgkNnr3q7oT21OPN8HxlF,Sleepy,,,
6670,0.00877,0.0949,120.945,0.0418,0.993,0.85,4,0.208,2,159750,0.02119336901,0.0396,1,audio_features,7arWoSrPeW1uiCGbCu0Igm,Sleepy,Euphrosyne,Arlette Leduc,Euphrosyne
6671,0.136,0.108,81.163,0.0445,0.954,0.932,4,0.127,8,207373,0.1006236345,0.0368,1,audio_features,10zmtHvaMOZKQrdTsvRJyP,Sleepy,Clouds and Mountains,John Ocean,Rainy Clouds
6672,0.0264,0.0838,73.06,0.0422,0.994,0.813,4,0.308,5,197500,0.03510346605,0.101,1,audio_features,40f4bFrEnG7TBLD7FFRqQj,Sleepy,Farewell,Echo River,Farewell
6673,0.0911,0.104,66.282,0.0489,0.944,0.921,4,0.187,0,164125,0.03629944626,0.359,1,audio_features,0MrDqmqbP0xS9sGedtiuAC,Sleepy,Will you be there when I wake up,Gemma Casimaty,Will you be there when I wake up
6674,0.0219,0.104,78.336,0.0344,0.954,0.938,1,0.209,5,112312,0.05040806191,0.0358,1,audio_features,3tCBeat5YZBwLf61yoQJ9v,Sleepy,Untitled,Jupiter Grains,Untitled
6675,0.00569,0.0954,73.934,0.0445,0.936,0.934,3,0.164,9,168250,0.01708441058,0.163,1,audio_features,7map9ciIR1obUQ4dOKo9IY,Sleepy,Kritagya,Elise Ryen,Kritagya
6676,0.148,0.197,129.143,0.0369,0.891,0.826,4,0.17,7,208594,0.08225266915,0.0387,0,audio_features,0LKKLpXYCrS4cJLoWELHZs,Sleepy,Piazzale Mauna,Il Sognatore,Piazzale Mauna
6677,0.0327,0.109,69.567,0.0555,0.99,0.905,5,0.176,7,212000,0.02600159563,0.0545,1,audio_features,54IZYicWqjVsicv07CaP3m,Sleepy,Nechama,Irizarry Barraza,Nechama
6678,0.00402,0.0966,75.968,0.0397,0.995,0.895,3,0.166,9,195500,0.01580520015,0.0934,1,audio_features,0ttVkIiUhVo6j6cxJ6Rnbr,Sleepy,She’ll be right,Jordan Beggs,She’ll be right
6679,0.0113,0.1,64.657,0.0388,0.987,0.963,4,0.186,10,178000,0.01436646767,0.154,0,audio_features,6JMuZsTQprhBrbywStSwer,Sleepy,Snowdonia,Leah Day,Snowdonia
6680,0.122,0.0961,65.449,0.0458,0.95,0.889,3,0.191,0,155943,0.07560490987,0.0335,0,audio_features,19SLzhOkxgb3nns5m2qp93,Sleepy,Perfect Parameters,Sleep Lab,Calibration of the Mind
6681,0.0412,0.129,67.3,0.0466,0.963,0.813,4,0.142,8,162625,0.07189521719,0.0369,1,audio_features,63yQS5uf762DJHLssPlrNw,Sleepy,Eternal Slumber,Yonder Dale,Tidal Flow
6682,0.0704,0.0948,96.981,0.0314,0.961,0.865,4,0.473,0,142375,0.1000115136,0.0366,1,audio_features,6hv1AUktgRGpY6coub12NG,Sleepy,Memoir Collections I - Beginnings,Late Era,While You Sleep
6683,0.00385,0.0738,107.116,0.0348,0.992,0.95,4,0.21,9,178402,0.01389792616,0.114,0,audio_features,1tQKUYjY3h950XByYm0ZAf,Sleepy,Jupiter Sunrise,Oliver Évilo,Jupiter Sunrise
6684,0.0185,0.1,138.268,0.0403,0.965,0.905,4,0.173,2,249818,0.01482176762,0.0642,0,audio_features,4BOCx4hnSq0xWO3lcEbibQ,Sleepy,Light of The Moon,Naturally Recurring,Sunrise Glory
6685,0.0138,0.105,60.584,0.0367,0.994,0.904,4,0.224,10,206000,0.03158275418,0.0863,0,audio_features,2Ud0BKOtLvXRFXXE6ikCKn,Sleepy,Sonnambulismo,Ferdinando Zetticci,Sonnambulismo
6686,0.00729,0.106,72.082,0.0388,0.993,0.796,4,0.313,9,176500,0.03311692466,0.0799,1,audio_features,0KvgYjNjdjpgjanBhUnSfO,Sleepy,Reaching,Chama Wijnen,Reaching
6687,0.0217,0.0837,69.143,0.0548,0.993,0.959,4,0.517,7,145315,0.07693075595,0.259,1,audio_features,2taX1reIQRP5APwN3AYmDq,Sleepy,The Slow Calm,Jon E. Amber,All Is Good
6688,0.153,0.108,89.467,0.0346,0.679,0.901,5,0.158,4,245514,0.1065614202,0.0655,1,audio_features,4xYu3ms4RRPwYjoZV7qEPl,Sleepy,Dulces Sueños,Josep Alba,Dulces Sueños
6689,0.0222,0.0878,77.634,0.0387,0.987,0.932,4,0.157,10,168500,0.01925085399,0.038,1,audio_features,0p36mcb6dERGP5t7bbYHBr,Sleepy,For My Heart,Don Mazuck,For My Heart
6690,0.0952,0.111,87.41,0.0397,0.873,0.948,3,0.114,6,189375,0.1106369004,0.04,0,audio_features,0KJ0xOx8ZhVlsRlta6MftC,Sleepy,Colors & Shapes,Christos Konstantinidis,Within Us
6691,0.00269,0.115,71.66,0.0389,0.984,0.987,5,0.252,0,81365,0.02028850284,0.0584,0,audio_features,5AZo9tfw2mN8A4u7P67GdU,Sleepy,Efectos,Efectos,Tinteadero
6692,0.0263,0.0911,90.553,0.0376,0.898,0.912,4,0.142,5,255181,0.02965172748,0.0382,1,audio_features,2YmHA1zfrkam6TaO5mkQgZ,Sleepy,A New Day,Cooper Sams,A New Day
6693,0.0793,0.122,96.65,0.0344,0.815,0.945,3,0.18,0,207000,0.05693771051,0.06,0,audio_features,4B7DGeTR4HpPko4kivGU9G,Sleepy,The Sameness of Phosphorus and Hesperus,Ave Air,I Know You Have Been There
6694,0.0664,0.0817,159.506,0.0405,0.958,0.924,4,0.115,1,201000,0.04806733011,0.038,1,audio_features,1WYZio6NAhl2ykJs2jBXuO,Sleepy,Frangibility,Spheres,Frangibility
6695,0.163,0.0932,76.074,0.0368,0.867,0.908,4,0.0793,0,201436,0.07794710682,0.0347,0,audio_features,7gGiPzciQGoxl8NfE5alBj,Sleepy,Way of Life,Arush Mandal,Way of Life
6696,0.0145,0.0929,65.623,0.0421,0.99,0.922,4,0.22,9,187500,0.02481132743,0.156,1,audio_features,6VpiWp5wBEjHTYWojGEqxY,Sleepy,Carpe Noctem,Alma Grøtte,Carpe Noctem
6697,0.0372,0.109,69.152,0.0429,0.84,0.759,3,0.0619,8,246913,0.04122873407,0.0413,1,audio_features,1aCZehILgQ3QzHAFOdrKxb,Sleepy,Stalagmites,Luna Lighthouse,Inhibitions
6698,0.0982,0.0923,175.118,0.0433,0.942,0.9,3,0.0767,9,285351,0.08295641967,0.0354,0,audio_features,1OuoyUJbN3y8cEJkoTEVtO,Sleepy,Nova,Matter and Energy,Dark Matter
6699,0.00679,0.115,62.001,0.039,0.993,0.925,4,0.143,10,218500,0.02970639832,0.0624,0,audio_features,775dmuIRQojrplsns8VKen,Sleepy,Schwebend,Phillipp Vogler,Schwebend
6700,0.0624,0.113,77.494,0.0359,0.911,0.864,4,0.136,9,124417,0.07102316143,0.037,0,audio_features,0k2baNK3JldkN4gBfIJUOo,Sleepy,Orbit,Epic Centre,Orbit
6701,0.121,0.101,85.191,0.047,0.781,0.816,4,0.117,6,216620,0.07332465023,0.0383,0,audio_features,1kCFx8lNstjQwXGBmKnciW,Sleepy,Sleep Well,Josep Alba,Getting Dark
6702,0.109,0.0888,76.163,0.0356,0.94,0.951,4,0.115,2,247500,0.06903192752,0.0391,0,audio_features,2mGpfyZuvwQT7qimhly4S1,Sleepy,Time Traveller,Momento,The Destination
6703,0.0878,0.111,78.782,0.044,0.928,0.882,4,0.0713,5,210000,0.05445026528,0.0595,1,audio_features,6i1azfJNXmsV9fNIA41tea,Sleepy,Breathe Out,Mayol,Descending
6704,0.0102,0.103,82.781,0.0326,0.992,0.907,4,0.313,1,115971,0.06958249547,0.0965,1,audio_features,3a14Ywse8vF62KNc7zI4wW,Sleepy,Sparkle,Silje Månsson,Sparkle
6705,0.0165,0.125,80.013,0.0311,0.986,0.917,4,0.418,3,260992,0.03416646128,0.0513,1,audio_features,57sxeemF1LxEGqZ9w4HQvi,Sleepy,Insomnia Curator,Dreamscaper,Surrendering
6706,0.00892,0.102,63.639,0.05,0.99,0.911,3,0.368,10,161267,0.03328511027,0.287,1,audio_features,4UlarjdicLUPbdssOxWbYX,Sleepy,Lily's Cradle,Benette,Lily's Cradle
6707,0.0148,0.107,75.587,0.041,0.977,0.892,4,0.264,3,127865,0.03560000017,0.0495,1,audio_features,7vfYsS34eZojVLXsknEj1J,Sleepy,My Sleeping Rose,Havanna Chandri,My Sleeping Rose
6708,0.0399,0.18,73.366,0.0721,0.992,0.894,4,0.124,6,237500,0.03277555089,0.0928,0,audio_features,5NDJhWYEfJbARTnlyXISpP,Sleepy,Trpělivost růže přináší,Václav Slezák,Trpělivost růže přináší
6709,0.103,0.0903,145.274,0.04,0.862,0.779,4,0.18,5,226000,0.04497798549,0.0386,1,audio_features,6eck4C7AFDsmv8AAwozNa1,Sleepy,Sangre,Pathos Humano,Sangre
6710,0.00559,0.107,68.708,0.0439,0.876,0.917,3,0.282,0,142444,0.05252910485,0.199,1,audio_features,3VLijD3p8nNHwz6cwJ7d9S,Sleepy,Portal,Fouad Elalamy,Portal
6711,0.00533,0.121,63.658,0.042,0.994,0.935,4,0.327,2,137291,0.05204152327,0.0636,1,audio_features,2CVoj73sTbBrfBoQTEk7yO,Sleepy,Like Home,Jakob Ahlbom,Forget
6712,0.00688,0.101,75.929,0.0414,0.981,0.837,3,0.266,6,179000,0.02812224581,0.0667,1,audio_features,2dtIoZ0tJ3EH3EcxAkGNE8,Sleepy,È ora di dormire,Scintillante,È ora di dormire
6713,0.00434,0.138,68.313,0.0444,0.992,0.905,3,0.284,3,228039,0.03746277983,0.159,1,audio_features,1Wfu5TKZ6B6B7rkpIEmrUE,Sleepy,Nocturne,Vincent Fanguro,Peace Within
6714,0.0422,0.111,66.849,0.0445,0.971,0.901,4,0.174,1,212250,0.03654685414,0.0891,1,audio_features,1LLLm2nPAEw0F8nREc7mbe,Sleepy,In Peace,Donato Manna,In Peace
6715,0.0402,0.118,69.595,0.0435,0.989,0.92,3,0.356,0,157195,0.05332734966,0.299,1,audio_features,1KDGb7d3PHIOI6bLWgLFfV,Sleepy,Heading West,Luna Meguise,Heading West
6716,0.0417,0.112,43.513,0.034,0.902,0.903,4,0.274,0,168537,0.06684208679,0.0613,0,audio_features,5I3JZ3zvxKQMdp9rEcGkiR,Sleepy,Pads of Redemption,Masala Roo,Pads of Redemption
6717,0.032,0.11,74.699,0.0422,0.931,0.834,3,0.0695,3,256731,0.0311099992,0.137,1,audio_features,7xC69b3ezFngpneuu7SVkU,Sleepy,Nightscapes,Dreamscaper,Pending Mind
6718,0.0959,0.111,68.99,0.0414,0.944,0.841,4,0.163,8,193000,0.04486420744,0.305,1,audio_features,235v7dHl1bUhimWpF0rGT4,Sleepy,Nyugalom,Vas Bela,Nyugalom
6719,0.088,0.0965,79.569,0.046,0.705,0.866,3,0.0966,0,269924,0.07554400406,0.0394,1,audio_features,3Ad4g7Jvp7B0QlV7XpJYCU,Sleepy,Equilibrium,Matter and Energy,Pendulum
6720,0.00224,0.112,78.2,0.0386,0.992,0.868,4,0.191,5,171674,0.0270489244,0.0687,0,audio_features,2rMvml0pdO4mZYPDtIc1JQ,Sleepy,Green Space,Dilaz,Soft Meadow
6721,0.0256,0.0866,144.091,0.0325,0.926,0.875,4,0.452,5,205000,0.03533865369,0.135,1,audio_features,2VZD4Jqb0vKeCNPbkqVxLL,Sleepy,Voyager,Beyond The Bubble,Voyager
6722,0.0532,0.171,94.85,0.0383,0.988,0.942,3,0.129,10,240250,0.01913815202,0.233,1,audio_features,2OaKSdtWgdSndVQCXlVgSr,Sleepy,A Bed Of Clouds,Gemma Casimaty,A Bed Of Clouds
6723,0.00788,0.108,63.108,0.037,0.991,0.911,5,0.109,9,134500,0.02346388924,0.0388,0,audio_features,1AAarJ2ZVp2JNvoRY43V41,Sleepy,Somnium,Rosa Løvstrøm,Somnium
6724,0.00847,0.0983,71.749,0.0419,0.982,0.863,4,0.165,9,192500,0.02175204034,0.0431,1,audio_features,2T9BgAmZQT2dLqllKA5UPj,Sleepy,Somnolence,Zak Brady,Somnolence
6725,0.142,0.124,132.675,0.0427,0.921,0.96,4,0.177,0,207981,0.07696619203,0.068,1,audio_features,1Z6HL87hCbjrmlhunxj0mK,Sleepy,Dreamland,Lucy Vincent,Dreamland
6726,0.00275,0.0963,66.979,0.0327,0.994,0.939,4,0.239,11,83209,0.01881048529,0.0613,0,audio_features,4448yKTDpQ8oeLwIJGwwpy,Sleepy,The Great Hack (Original Music From the Netflix Documentary Film),Gil Talmi,Introspection
6727,0.00601,0.348,130.037,0.038,0.924,0.938,4,0.479,0,186462,0.01579064973,0.245,1,audio_features,0Xn2rEgAEJ82XKXLttBNEv,Sleepy,Wave After Wave EP,The Only Star In The Sky,Quiet Nights
6728,0.00248,0.118,73.601,0.036,0.994,0.931,4,0.249,2,155250,0.02985038934,0.0788,1,audio_features,5hAsWMGQXBjDjYMoIlP9Ak,Sleepy,Traditions & Traitors,Elskavon,Soft Night
6729,0.00604,0.159,134.33,0.0405,0.995,0.972,4,0.243,7,154000,0.02812548369,0.0672,1,audio_features,7fjl8fmaUdRWNstdzGHCeF,Sleepy,Fermez vos yeux,Matilda Charpie,Fermez vos yeux
6730,0.0386,0.0802,68.734,0.037,0.982,0.875,3,0.289,0,195429,0.05897935245,0.0395,1,audio_features,1tZxzyEBPmsMTOpc6t005r,Sleepy,Monument,Leerseite,As She Awakens
6731,0.00486,0.111,68.869,0.0403,0.993,0.872,3,0.256,5,232750,0.02188517381,0.058,1,audio_features,1pFCkU2BQHr0mJIj05KXSD,Sleepy,Chiudete gli occhi,Artemio Li Fonti,Chiudete Gli Occhi
6732,0.00828,0.0996,78.001,0.0366,0.992,0.875,4,0.224,2,199750,0.02593582099,0.069,1,audio_features,3sAJq6EDW2iNSJnHwLzSqV,Sleepy,Notte,Scintillante,Notte
6733,0.0445,0.0875,77.326,0.0419,0.97,0.884,3,0.0902,1,175643,0.06575821261,0.0412,0,audio_features,531T2IlqucxLsyDPtw6LSv,Sleepy,Matter and Energy,Matter and Energy,Quantum
6734,0.0255,0.0889,79.161,0.0371,0.987,0.943,4,0.243,11,201559,0.0498023688,0.0854,0,audio_features,19iBXrL3jjNmm4oDaozXWA,Sleepy,Peace,Johann Eder,Slowly Relaxing
6735,0.0101,0.107,65.344,0.0419,0.996,0.94,4,0.325,5,223106,0.04447336594,0.2,1,audio_features,68kWt9VWUD62Ga664SDCiz,Sleepy,Nocturne,Sven Stierna,Nocturne
6736,0.00524,0.0703,86.819,0.0444,0.992,0.898,4,0.0951,0,202000,0.01287359968,0.0917,1,audio_features,2P05XZMM1Yg3ENIzCEanAj,Sleepy,Un rêve merveilleux,Octave Rivière,Un rêve merveilleux
6737,0.0221,0.101,137.546,0.057,0.996,0.952,5,0.289,2,155459,0.04151929781,0.0979,1,audio_features,0rdOvRimwzjyBHdZ0pR2E7,Sleepy,Dream Dependence,Viclo,Dream dependence
